Year,Language,Value,Percentage
2015,Chineset,552.098158,0.00005721
2015,Hungarian,521.974642,0.00005409
2015,Greek,381.44966,0.00003953
2015,Czech,368.584827,0.00003819
2015,Hebrew,288.549962,0.00002990
2015,Lithuanian,234.244735,0.00002427
2015,Slovak,226.071898,0.00002343
2015,Croatian,188.8227,0.00001957
2015,Slovenian,102.840254,0.00001066
2015,Afrikaans,98.770165,0.00001023
2015,Estonian,83.376056,0.00000864
2015,Latvian,79.432559,0.00000823
2015,Serbian,77.80597,0.00000806
2015,Indonesian,76.147503,0.00000789
2015,Akan,65.696306,0.00000681
2015,Thai,64.032384,0.00000664
2015,Vietnamese,57.581151,0.00000597
2015,Azerbaijani,48.841687,0.00000506
2015,Malay,43.234158,0.00000448
2015,Bosnian,28.782777,0.00000298
2015,Icelandic,26.370053,0.00000273
2015,Persian,22.388377,0.00000232
2015,Tagalog,19.988031,0.00000207
2015,Cebuano,15.988845,0.00000166
2015,Quechua,10.389291,0.00000108
2015,Bengali,8.787543,0.00000091
2015,Swahili,6.391389,0.00000066
2015,Serbo-Croatian,6.391143,0.00000066
2015,Hausa,5.593515,0.00000058
2015,Norwegian-N,5.591011,0.00000058
2015,Urdu,4.792671,0.00000050
2015,Montenegrin,3.995427,0.00000041
2015,Welsh,3.994939,0.00000041
2015,Haitian-Creole,3.195125,0.00000033
2015,Hindi,2.396261,0.00000025
2015,Krio,0.798686,0.00000008
2015,Malayalam,0.798686,0.00000008
